P66,sentence,10,45,75,24,24,22,1,13,32,15,16,6,22,21,4,9,8,0,20,32,1,3,0.25,0.34,0.56,0.71,0.45,0.47,1.0,-0.21,0.0,0.88,0.68,11020,1014,807,483,591,3891,11,187,341,472,185,7105,373,204,93,186,1490,0,284,322,31,33,18125,1387,1011,576,777,5381,11,471,663,503,218,0.33,196.83
P66,object,19,37,56,23,16,25,12,1,10,12,6,17,22,22,10,6,15,5,8,9,1,5,0.06,0.25,0.44,0.39,0.45,0.25,0.41,-0.78,0.05,0.85,0.09,21562,839,600,468,393,4398,145,12,110,383,64,19253,372,211,211,130,2926,57,110,90,17,59,40815,1211,811,679,523,7324,202,122,200,400,123,0.14,219.77
P66,rhyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,219.86
P66,wordgen,31,62,95,63,45,48,16,13,37,34,30,25,47,75,34,26,36,0,18,20,8,20,0.11,0.14,0.12,0.3,0.27,0.14,1.0,-0.16,0.3,0.62,0.2,36122,1397,1020,1255,1079,8387,192,184,385,1093,340,28630,804,735,706,537,6900,2,253,196,209,217,64752,2201,1755,1961,1616,15287,194,437,581,1302,557,0.12,220.21
