P48,sentence,20,20,22,33,15,18,10,16,26,7,15,24,33,40,68,38,39,37,34,33,15,65,-0.09,-0.25,-0.29,-0.35,-0.43,-0.37,-0.57,-0.36,-0.12,-0.36,-0.62,22687,445,236,658,370,3102,123,230,276,219,167,27167,563,393,1405,805,7367,415,497,330,427,716,49854,1008,629,2063,1175,10469,538,727,606,646,883,0.12,194.29
P48,object,5,2,2,0,0,2,0,0,0,0,0,6,0,1,10,0,4,4,1,0,0,3,-0.09,1.0,0.33,-1.0,0,-0.33,-1.0,-1.0,0,0,-1.0,5978,35,20,0,0,272,0,0,0,0,0,6419,8,5,217,8,799,44,19,0,0,34,12397,43,25,217,8,1071,44,19,0,0,34,0.09,218.69
P48,rhyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,218.65
P48,wordgen,16,39,58,37,23,25,3,10,16,6,4,15,33,43,47,21,26,11,8,1,1,4,0.03,0.08,0.15,-0.12,0.05,-0.02,-0.57,0.11,0.88,0.71,0.0,18412,871,620,747,566,4343,35,141,170,193,50,16619,563,415,971,434,4980,128,120,13,21,49,35031,1434,1035,1718,1000,9323,163,261,183,214,99,0.07,218.66
