P71,sentence,2,4,0,0,0,0,0,5,9,0,2,0,0,8,-0.43,-0.38,0,-1.0,0,0,-1.0,1777,89,0,0,0,0,5,5372,154,0,25,0,0,93,0.26,137.04
P71,object,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,156.18
P71,rhyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,154.4
P71,wordgen,8,37,13,52,19,6,14,10,28,26,46,27,9,11,-0.11,0.14,-0.33,0.06,-0.17,-0.2,0.12,8898,829,319,553,3388,205,159,11586,479,534,451,5255,252,125,0.18,154.36
