P44,sentence,44,62,81,55,27,37,40,31,15,10,2,1,8,2,0.17,0.61,0.78,0.93,0.93,0.64,0.9,50920,1388,851,779,324,1188,457,35346,255,97,29,16,228,22,0.1,188.12
P44,object,31,48,79,40,18,20,23,21,27,12,4,1,0.15,0.39,0.49,0.54,0.64,0.9,35314,1071,853,792,565,223,26435,361,260,259,99,13,0.07,209.93
P44,rhyme,5,31,9,3,5,1,0,1,0,0,0.67,1.0,0.8,1.0,1.0,5562,694,1525,96,51,1489,0,145,0,0,0.08,210.49
P44,wordgen,23,59,30,96,37,21,16,10,1,6,9,8,3,0,0.39,0.97,0.67,0.83,0.64,0.75,1.0,26228,1330,720,1025,6472,678,177,11024,25,125,87,1533,94,0,0.05,210.68
P44,scenemem,38,41,22,27,11,36,42,17,32,16,0.03,-0.01,0.13,-0.08,-0.19,597,837,408,209,87,589,868,360,238,140,0.08,3351.34
