P61,sentence,33,53,56,59,25,22,62,17,20,25,19,2,1,4,0.32,0.45,0.38,0.51,0.85,0.91,0.88,37546,1198,593,840,302,698,701,19599,340,255,272,18,35,44,0.12,167.74
P61,object,11,17,38,14,0,0,8,0,0,0,0,1,0.16,1.0,1.0,1.0,0,-1.0,12279,374,411,278,0,2,8662,0,0,5,0,13,0.11,187.23
P61,rhyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,187.65
P61,wordgen,18,35,27,64,29,16,5,12,14,11,33,14,4,4,0.2,0.43,0.42,0.32,0.35,0.6,0.11,20578,786,651,691,5063,499,56,13694,245,223,323,2659,98,41,0.09,188.18
P61,scenemem,4,4,0,9,0,2,1,0,5,0,0.33,0.6,0,0.29,0,68,81,0,66,0,25,21,0,40,0,0.07,2991.18
