P54,sentence,16,45,35,44,4,12,43,11,17,3,3,0,3,2,0.19,0.45,0.84,0.87,1.0,0.6,0.91,18546,1003,373,621,53,398,486,11994,281,35,39,0,86,27,0.09,157.76
P54,object,24,43,68,70,5,5,21,26,35,45,1,1,0.07,0.25,0.32,0.22,0.67,0.67,27787,959,726,1397,144,58,24296,437,344,932,14,16,0.06,180.6
P54,rhyme,2,9,2,0,1,1,0,0,0,0,0.33,1.0,1.0,0,1.0,2133,198,373,15,12,1190,0,0,0,0,0.07,180.99
P54,wordgen,32,54,34,87,40,16,26,22,35,27,37,30,5,7,0.19,0.21,0.11,0.4,0.14,0.52,0.58,37330,1203,827,937,6990,496,291,25048,589,561,356,5666,147,79,0.07,180.65
P54,scenemem,1,1,0,3,0,6,6,0,13,0,-0.71,-0.71,0,-0.62,0,9,28,0,26,0,98,124,0,99,2,0.06,2911.26
