P78,sentence,12,25,18,7,0,15,18,8,9,12,3,0,8,2,0.2,0.47,0.2,0.4,0,0.3,0.8,14164,557,190,98,0,477,201,8894,150,122,44,0,219,27,0.11,135.95
P78,object,30,41,64,28,15,5,29,24,45,18,12,2,0.02,0.26,0.17,0.22,0.11,0.43,34576,915,687,549,488,56,32365,411,436,364,331,23,0.09,155.79
P78,rhyme,20,45,43,18,33,16,38,34,5,12,0.11,0.08,0.12,0.57,0.47,23155,1021,7476,565,370,18499,647,6486,145,132,0.1,155.94
P78,wordgen,27,43,54,69,42,19,2,23,22,42,37,38,19,7,0.08,0.32,0.12,0.3,0.05,0.0,-0.56,30892,968,1297,736,7372,605,17,25843,377,882,359,7215,535,74,0.11,155.57
P78,scenemem,6,9,0,12,0,8,12,0,16,1,-0.14,-0.14,0,-0.14,-1.0,101,188,1,94,1,133,238,1,116,9,0.08,2512.39
