P73,sentence,47,45,51,32,3,20,47,52,59,53,39,3,24,78,-0.05,-0.13,-0.02,-0.1,0.0,-0.09,-0.25,54481,1002,541,448,40,645,528,58537,1003,534,566,29,673,862,0.15,161.02
P73,object,41,42,70,44,22,24,40,50,87,56,16,30,0.01,-0.09,-0.11,-0.12,0.16,-0.11,47781,943,748,884,712,271,45173,846,845,1156,434,328,0.17,182.17
P73,rhyme,1,0,0,1,0,1,0,0,0,0,0.0,0,0,1.0,0,857,0,4,20,5,1179,0,35,0,0,0.13,182.41
P73,wordgen,12,30,27,51,23,10,20,11,25,16,58,20,2,12,0.04,0.09,0.26,-0.06,0.07,0.67,0.25,14371,668,662,545,3946,332,229,11928,433,325,561,3900,50,135,0.11,182.23
P73,scenemem,24,27,4,28,7,16,15,7,24,1,0.2,0.29,-0.27,0.08,0.75,383,545,78,212,54,254,298,147,180,6,0.2,2946.89
