P30,sentence,33,59,63,72,31,17,86,18,8,31,16,2,10,13,0.29,0.76,0.34,0.64,0.88,0.26,0.74,38267,1328,667,1023,362,558,969,20362,143,315,232,21,265,140,0.21,162.29
P30,object,12,22,39,9,2,4,8,0,0,5,0,0,0.2,1.0,1.0,0.29,1.0,1.0,13770,490,422,187,69,47,9335,0,0,98,0,0,0.27,181.98
P30,rhyme,1,13,1,1,4,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,655,291,257,35,41,0,0,0,0,0,0.2,181.77
P30,wordgen,18,52,52,81,39,11,34,11,16,33,27,17,5,23,0.24,0.53,0.22,0.5,0.39,0.38,0.19,20757,1173,1252,874,6759,344,379,12829,266,698,261,3323,146,253,0.31,180.72
P30,scenemem,22,20,8,40,16,17,14,4,32,7,0.13,0.18,0.33,0.11,0.39,339,404,153,307,126,269,296,89,234,60,0.11,2919.18
