P67,sentence,10,45,36,17,0,9,25,4,6,8,1,0,2,0,0.43,0.76,0.64,0.89,0,0.64,1.0,11370,1005,379,237,0,272,285,4793,104,83,19,0,43,0,0.13,170.93
P67,object,19,44,68,25,5,12,13,4,5,15,0,0,0.19,0.83,0.86,0.25,1.0,1.0,21514,991,732,508,148,134,14555,68,52,312,0,0,0.09,192.88
P67,rhyme,18,34,28,11,12,11,0,8,0,0,0.24,1.0,0.56,1.0,1.0,20764,764,4811,364,139,12447,3,1586,0,0,0.08,193.03
P67,wordgen,23,51,38,82,44,7,19,14,9,12,23,14,4,0,0.24,0.7,0.52,0.56,0.52,0.27,1.0,26178,1150,924,875,7707,227,218,15864,157,261,221,2755,98,0,0.09,192.6
P67,scenemem,3,4,0,9,0,3,3,1,10,0,0.0,0.14,-1.0,-0.05,0,54,87,0,69,0,53,54,16,71,0,0.07,3093.19
