P51,sentence,8,24,22,12,0,9,2,5,0,0,0,0,0,1,0.23,1.0,1.0,1.0,0,1.0,0.33,9491,547,233,172,0,295,28,5117,0,0,0,0,0,6,0.2,164.66
P51,object,31,56,86,27,21,6,26,28,45,23,5,1,0.09,0.33,0.31,0.08,0.62,0.71,36241,1268,926,537,680,70,28906,476,437,482,143,9,0.23,186.13
P51,rhyme,6,37,15,13,4,1,0,1,2,0,0.71,1.0,0.88,0.73,1.0,6520,838,2561,411,43,1681,0,102,59,0,0.11,186.18
P51,wordgen,24,46,63,74,41,16,12,18,22,44,37,26,1,1,0.14,0.35,0.18,0.33,0.22,0.88,0.85,27755,1043,1531,793,7101,523,135,19983,367,922,357,5053,17,14,0.14,185.44
P51,scenemem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,2983.13
