P36,sentence,4,15,30,36,0,7,1,2,0,0,0,0,0,0,0.33,1.0,1.0,1.0,0,1.0,1.0,4513,347,318,506,0,234,16,2031,0,0,0,0,0,0,0.27,147.1
P36,object,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,890,0,0,0,0,0,1075,0,0,0,0,0,0.22,165.45
P36,rhyme,1,5,3,0,0,0,0,0,0,0,1.0,1.0,1.0,0,0,954,118,583,0,0,0,0,0,0,0,0.26,165.44
P36,wordgen,21,50,56,84,39,12,8,16,24,41,48,22,3,0,0.14,0.35,0.15,0.27,0.28,0.6,1.0,24211,1127,1360,897,6825,398,90,18007,412,855,468,4229,83,0,0.14,165.05
P36,scenemem,61,54,39,40,13,67,64,46,45,45,-0.05,-0.08,-0.08,-0.06,-0.55,962,1096,721,302,103,1085,1320,958,328,397,0.13,2886.58
