P66,sentence,6,39,65,19,18,16,0,8,26,13,13,4,16,14,3,6,4,0,16,25,0,1,0.2,0.42,0.65,0.73,0.5,0.6,0,-0.33,0.02,1.0,0.86,6941,882,700,371,426,2841,0,120,277,401,149,4238,267,141,65,130,828,0,233,246,13,8,11179,1149,841,436,556,3669,0,353,523,414,157,0.33,196.83
P66,object,14,32,47,18,12,18,9,0,8,9,0,13,18,18,8,4,10,4,6,3,0,5,0.04,0.28,0.45,0.38,0.5,0.29,0.38,-1.0,0.45,1.0,-1.0,15684,709,499,355,298,3075,102,2,81,293,4,14490,308,176,165,92,1981,41,90,35,0,53,30174,1017,675,520,390,5056,143,92,116,293,57,0.14,219.77
P66,rhyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,219.86
P66,wordgen,25,61,91,58,38,43,13,6,29,28,26,19,44,70,24,21,30,0,16,18,5,16,0.14,0.16,0.13,0.41,0.29,0.18,1.0,-0.45,0.23,0.7,0.24,28572,1365,975,1159,916,7465,153,82,307,894,298,21486,745,682,505,430,5779,0,227,179,129,174,50058,2110,1657,1664,1346,13244,153,309,486,1023,472,0.12,220.21
