P46
sentence
,left,right,LI
wb,0.03,0.03,0.0
ba,0.39,0.0,1.0
sup. TG,0.0,0.0,0.0
mid. TG,0.0,0.0,0.0
inf. TG,0.0,0.0,0.0
pt,0.0,0.0,0.0
ag,0.0,0.0,0.0
 
object
,left,right,LI
whole brain,0.0,0.0,0.0
broca's area,0.0,0.0,0.0
planum temporale,0.0,0.0,0.0
angular gyrus,0.0,0.0,0.0
 
rhyme
,left,right,LI
whole brain,0.0,0.0,0.0
broca's area,0.0,0.0,0.0
planum temporale,0.0,0.0,0.0
angular gyrus,0.0,0.0,0.0
 
wordgen
,left,right,LI
whole brain,0.03,0.0,1.0
broca's area,0.52,0.0,1.0
sfg,0.13,0.04,0.53
pt,0.02,0.0,1.0
ag,0.01,0.0,1.0
 
scenemem
,left,right,LI
mTL,0.44,0.38,0.07
hippocampus,0.61,0.44,0.16
amygdala,0.0,0.0,0.0
phg,1.06,0.87,0.1
entorhinal,0.0,0.0,0.0
 
